;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
8424;8717;Apartamento;Copacabana;1;0;0;50;2300.0;530.0;75.0;46.0;Apartamento
8425;8718;Apartamento;Tijuca;3;0;0;116;2000.0;730.0;1160.0;17.24;Apartamento
8426;8719;Apartamento;Ipanema;2;1;1;110;5500.0;1300.0;240.0;50.0;Apartamento
8427;8720;Casa de Vila;Pechincha;2;1;0;98;1350.0;330.0;36.0;13.78;Casa
8428;8721;Casa de Condomínio;Jacarepaguá;3;3;0;150;3000.0;50.0;71.0;20.0;Casa
8429;8722;Apartamento;Copacabana;3;1;0;135;4800.0;840.0;250.0;35.56;Apartamento
8430;8723;Apartamento;Andaraí;3;0;1;85;1700.0;380.0;35.0;20.0;Apartamento
8431;8724;Apartamento;Pavuna;2;0;0;50;650.0;350.0;0.0;13.0;Apartamento
8432;8725;Apartamento;Copacabana;1;0;0;20;2000.0;260.0;150.0;100.0;Apartamento
8433;8726;Apartamento;Freguesia (Jacarepaguá);3;2;1;132;1900.0;1100.0;110.0;14.39;Apartamento
8434;8727;Apartamento;Barra da Tijuca;2;1;1;70;2000.0;1230.0;270.0;28.57;Apartamento
8435;8728;Apartamento;Catete;2;0;0;70;2200.0;600.0;90.0;31.43;Apartamento
8436;8729;Apartamento;Copacabana;2;0;0;73;2300.0;700.0;0.0;31.51;Apartamento
8437;8730;Apartamento;Penha;2;0;0;65;1000.0;142.0;0.0;15.38;Apartamento
8438;8732;Apartamento;Flamengo;3;1;1;250;8000.0;1600.0;729.0;32.0;Apartamento
8439;8733;Apartamento;Grajaú;2;0;0;64;1100.0;613.0;0.0;17.19;Apartamento
8440;8734;Apartamento;Barra da Tijuca;2;1;1;80;2500.0;1000.0;120.0;31.25;Apartamento
8441;8735;Quitinete;Flamengo;1;0;0;25;1250.0;460.0;0.0;50.0;Apartamento
8442;8736;Apartamento;Lagoa;3;1;0;101;4500.0;1465.0;282.0;44.55;Apartamento
8443;8737;Apartamento;Laranjeiras;3;1;1;105;3800.0;1000.0;150.0;36.19;Apartamento
8444;8738;Casa;Recreio dos Bandeirantes;2;3;1;130;3200.0;0.0;300.0;24.62;Casa
8445;8739;Apartamento;Ipanema;2;1;1;80;3500.0;1000.0;206.0;43.75;Apartamento
8446;8740;Apartamento;Barra da Tijuca;2;1;1;93;2550.0;990.0;170.0;27.42;Apartamento
8447;8741;Apartamento;Ipanema;2;1;2;170;10500.0;2307.0;215.0;61.76;Apartamento
8448;8742;Apartamento;Leme;3;1;0;79;3000.0;1350.0;200.0;37.97;Apartamento
8449;8743;Apartamento;Senador Vasconcelos;1;1;1;50;800.0;180.0;0.0;16.0;Apartamento
8450;8744;Apartamento;Vila Isabel;2;2;0;62;1500.0;775.0;50.0;24.19;Apartamento
8451;8745;Apartamento;Freguesia (Jacarepaguá);1;1;0;60;950.0;583.0;140.0;15.83;Apartamento
8452;8746;Casa de Vila;Madureira;1;1;0;45;750.0;30.0;0.0;16.67;Casa
8453;8747;Apartamento;Tijuca;2;0;0;70;1300.0;420.0;25.0;18.57;Apartamento
8454;8748;Apartamento;Barra da Tijuca;2;1;1;73;2000.0;886.0;0.0;27.4;Apartamento
8455;8749;Apartamento;Recreio dos Bandeirantes;3;3;3;170;4200.0;900.0;467.0;24.71;Apartamento
8456;8750;Apartamento;Leblon;2;1;1;82;3500.0;1120.0;389.0;42.68;Apartamento
8457;8751;Apartamento;Lapa;1;1;0;50;2150.0;885.0;50.0;43.0;Apartamento
8458;8752;Apartamento;Flamengo;1;0;0;35;2200.0;315.0;55.0;62.86;Apartamento
8459;8753;Apartamento;Humaitá;3;2;1;92;3500.0;1300.0;225.0;38.04;Apartamento
8460;8754;Apartamento;Leblon;2;2;2;223;9500.0;3996.0;10935.0;42.6;Apartamento
8461;8755;Apartamento;Taquara;2;1;0;100;1200.0;200.0;80.0;12.0;Apartamento
8462;8756;Quitinete;Centro;1;0;0;28;780.0;420.0;24.0;27.86;Apartamento
8463;8757;Apartamento;Lins de Vasconcelos;2;1;0;69;1200.0;494.0;117.0;17.39;Apartamento
8464;8758;Apartamento;Barra da Tijuca;4;2;1;189;8000.0;2200.0;650.0;42.33;Apartamento
8465;8759;Apartamento;Barra da Tijuca;1;1;1;82;2200.0;1405.0;24.0;26.83;Apartamento
8466;8760;Apartamento;Copacabana;3;1;0;80;3100.0;700.0;173.0;38.75;Apartamento
8467;8761;Apartamento;Recreio dos Bandeirantes;2;3;1;100;2200.0;625.0;198.0;22.0;Apartamento
8468;8762;Apartamento;Copacabana;4;1;3;300;5000.0;1500.0;150.0;16.67;Apartamento
8469;8763;Apartamento;Barra da Tijuca;2;1;1;78;2100.0;1350.0;140.0;26.92;Apartamento
8470;8764;Apartamento;Jardim Botânico;3;1;1;110;3000.0;1135.0;240.0;27.27;Apartamento
8471;8765;Apartamento;Lagoa;3;3;3;227;15000.0;3675.0;980.0;66.08;Apartamento
8472;8766;Apartamento;Tijuca;2;0;0;69;1200.0;530.0;80.0;17.39;Apartamento
8473;8767;Casa de Condomínio;Barra da Tijuca;4;4;0;365;10000.0;1207.0;1197.0;27.4;Casa
8474;8768;Apartamento;Recreio dos Bandeirantes;2;2;1;92;2800.0;850.0;0.0;30.43;Apartamento
8475;8769;Apartamento;Tijuca;2;0;0;69;1600.0;200.0;20.0;23.19;Apartamento
8476;8770;Casa;Recreio dos Bandeirantes;3;3;1;300;15000.0;1608.0;312.0;50.0;Casa
8477;8771;Apartamento;Méier;3;0;0;57;1300.0;365.0;16.0;22.81;Apartamento
8478;8772;Apartamento;Barra da Tijuca;4;2;2;500;26000.0;8000.0;0.0;52.0;Apartamento
8479;8773;Quitinete;Botafogo;1;0;0;35;2400.0;500.0;50.0;68.57;Apartamento
8480;8774;Apartamento;Barra da Tijuca;4;0;4;223;8500.0;3100.0;700.0;38.12;Apartamento
8481;8775;Quitinete;Copacabana;1;0;0;25;750.0;496.0;29.0;30.0;Apartamento
8482;8776;Apartamento;Lagoa;3;1;1;120;4000.0;1200.0;239.0;33.33;Apartamento
8483;8777;Apartamento;Lagoa;2;1;0;58;2500.0;1472.0;0.0;43.1;Apartamento
8484;8778;Apartamento;Ipanema;2;0;1;82;4000.0;903.0;160.0;48.78;Apartamento
8485;8779;Apartamento;Botafogo;2;1;1;90;3200.0;920.0;130.0;35.56;Apartamento
8486;8780;Apartamento;Flamengo;4;2;1;280;12000.0;1900.0;857.0;42.86;Apartamento
8487;8781;Apartamento;Copacabana;3;1;1;150;4900.0;1907.0;317.0;32.67;Apartamento
8488;8782;Apartamento;Copacabana;1;0;0;33;1700.0;470.0;56.0;51.52;Apartamento
8489;8783;Apartamento;Ipanema;3;2;1;200;9500.0;3600.0;1500.0;47.5;Apartamento
8490;8784;Apartamento;Leblon;3;1;1;180;9500.0;3000.0;0.0;52.78;Apartamento
8491;8785;Casa;Barra da Tijuca;6;4;4;300;13000.0;800.0;1500.0;43.33;Casa
8492;8786;Casa;Vila Isabel;3;0;0;75;2100.0;0.0;67.0;28.0;Casa
8493;8787;Apartamento;Del Castilho;2;1;1;54;1250.0;420.0;0.0;23.15;Apartamento
8494;8788;Apartamento;Ipanema;2;1;0;70;4000.0;614.0;0.0;57.14;Apartamento
8495;8789;Apartamento;Méier;2;0;0;40;950.0;297.0;14.0;23.75;Apartamento
8496;8790;Apartamento;Quintino Bocaiúva;2;0;0;90;1000.0;500.0;26.0;11.11;Apartamento
8497;8791;Apartamento;Copacabana;3;1;0;140;3300.0;1760.0;242.0;23.57;Apartamento
8498;8792;Apartamento;Leblon;2;1;0;80;3600.0;930.0;123.0;45.0;Apartamento
8499;8793;Apartamento;Laranjeiras;2;0;0;74;2300.0;592.0;100.0;31.08;Apartamento
8500;8794;Casa;Jardim Botânico;4;1;4;387;25000.0;0.0;582.0;64.6;Casa
8501;8795;Apartamento;Copacabana;3;1;0;107;4384.0;1239.0;222.0;40.97;Apartamento
8502;8797;Casa;Pedra de Guaratiba;2;3;0;100;1200.0;0.0;0.0;12.0;Casa
8503;8798;Apartamento;Copacabana;3;1;0;160;3700.0;1800.0;0.0;23.12;Apartamento
8504;8799;Apartamento;Ipanema;3;1;1;160;7000.0;1871.0;5919.0;43.75;Apartamento
8505;8800;Apartamento;Ipanema;4;2;3;300;23500.0;3500.0;0.0;78.33;Apartamento
8506;8801;Apartamento;Copacabana;3;1;0;105;2500.0;1400.0;220.0;23.81;Apartamento
8507;8802;Apartamento;Tijuca;3;0;0;86;2500.0;561.0;113.0;29.07;Apartamento
8508;8803;Apartamento;Copacabana;4;4;1;260;10000.0;1998.0;450.0;38.46;Apartamento
8509;8804;Apartamento;Barra da Tijuca;5;2;3;570;15000.0;1450.0;800.0;26.32;Apartamento
8510;8806;Apartamento;Barra da Tijuca;3;0;1;86;1600.0;928.0;251.0;18.6;Apartamento
8511;8807;Apartamento;Flamengo;3;1;1;116;4300.0;1250.0;250.0;37.07;Apartamento
8512;8808;Apartamento;Rio Comprido;3;0;0;86;1600.0;350.0;0.0;18.6;Apartamento
8513;8809;Apartamento;Tijuca;3;1;2;116;2500.0;900.0;220.0;21.55;Apartamento
8514;8810;Apartamento;Pechincha;2;1;1;70;1550.0;500.0;0.0;22.14;Apartamento
8515;8811;Apartamento;Barra da Tijuca;2;1;1;70;1750.0;635.0;13.0;25.0;Apartamento
8516;8812;Apartamento;Ipanema;2;1;0;100;2800.0;815.0;244.0;28.0;Apartamento
8517;8813;Casa;Méier;2;1;0;120;2000.0;0.0;70.0;16.67;Casa
8518;8814;Apartamento;Recreio dos Bandeirantes;2;1;1;67;1600.0;750.0;112.0;23.88;Apartamento
8519;8815;Apartamento;Copacabana;4;0;1;120;5500.0;1419.0;170.0;45.83;Apartamento
8520;8816;Apartamento;Jacarepaguá;3;1;1;112;2300.0;1876.0;0.0;20.54;Apartamento
8521;8817;Apartamento;Engenho Novo;1;0;1;40;500.0;456.0;36.0;12.5;Apartamento
8522;8818;Apartamento;Laranjeiras;2;1;1;90;3400.0;1865.0;280.0;37.78;Apartamento
8523;8819;Apartamento;Ipanema;1;1;0;55;4000.0;780.0;120.0;72.73;Apartamento
8524;8820;Apartamento;Barra da Tijuca;1;1;0;63;2200.0;996.0;116.0;34.92;Apartamento
8525;8821;Apartamento;Maracanã;2;1;0;60;1600.0;472.0;0.0;26.67;Apartamento
8526;8822;Apartamento;Recreio dos Bandeirantes;3;2;1;140;3000.0;1300.0;300.0;21.43;Apartamento
8527;8823;Apartamento;Ipanema;3;1;1;164;12000.0;1700.0;0.0;73.17;Apartamento
8528;8824;Apartamento;Ipanema;2;2;2;220;18900.0;2300.0;0.0;85.91;Apartamento
8529;8825;Apartamento;Botafogo;2;1;0;45;2200.0;425.0;30.0;48.89;Apartamento
8530;8826;Apartamento;Barra da Tijuca;4;3;2;160;4000.0;2650.0;0.0;25.0;Apartamento
8531;8827;Quitinete;Leblon;0;0;0;30;1800.0;0.0;0.0;60.0;Apartamento
8532;8828;Apartamento;Tijuca;2;0;0;70;1500.0;876.0;97.0;21.43;Apartamento
8533;8829;Apartamento;Lagoa;3;4;1;380;25000.0;5000.0;1800.0;65.79;Apartamento
8534;8830;Casa;Vila Valqueire;5;20;0;460;16000.0;0.0;0.0;34.78;Casa
8535;8831;Apartamento;Recreio dos Bandeirantes;2;1;1;74;2300.0;600.0;0.0;31.08;Apartamento
8536;8832;Apartamento;Barra da Tijuca;2;1;1;98;2900.0;1080.0;0.0;29.59;Apartamento
8537;8833;Apartamento;Freguesia (Jacarepaguá);1;1;0;48;1000.0;450.0;0.0;20.83;Apartamento
8538;8834;Apartamento;Jacarepaguá;3;1;1;82;2100.0;735.0;65.0;25.61;Apartamento
8539;8835;Apartamento;Barra da Tijuca;2;1;1;72;2200.0;1390.0;120.0;30.56;Apartamento
8540;8836;Apartamento;Engenho Novo;2;1;0;66;1200.0;610.0;35.0;18.18;Apartamento
8541;8837;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1500.0;939.0;187.0;21.43;Apartamento
8542;8838;Apartamento;Ipanema;3;1;1;145;9000.0;1100.0;3900.0;62.07;Apartamento
8543;8839;Apartamento;Recreio dos Bandeirantes;2;1;1;67;1600.0;750.0;112.0;23.88;Apartamento
8544;8840;Apartamento;Ipanema;2;0;2;80;16000.0;2000.0;3500.0;200.0;Apartamento
8545;8841;Apartamento;Recreio dos Bandeirantes;4;3;1;203;3000.0;871.0;0.0;14.78;Apartamento
8546;8842;Apartamento;Recreio dos Bandeirantes;3;2;1;80;1700.0;800.0;115.0;21.25;Apartamento
8547;8843;Apartamento;Tijuca;4;3;2;180;5000.0;1900.0;514.0;27.78;Apartamento
8548;8844;Casa;Vila Isabel;2;0;0;45;1400.0;80.0;0.0;31.11;Casa
8549;8845;Apartamento;Vila Kosmos;2;1;0;82;1650.0;218.0;0.0;20.12;Apartamento
8550;8846;Apartamento;Leblon;4;2;2;160;7200.0;1800.0;733.0;45.0;Apartamento
8551;8847;Apartamento;Cascadura;2;1;1;60;1300.0;590.0;40.0;21.67;Apartamento
8552;8848;Apartamento;Ipanema;3;1;2;120;5300.0;900.0;100.0;44.17;Apartamento
8553;8850;Apartamento;Ipanema;3;1;1;160;7800.0;1330.0;493.0;48.75;Apartamento
8554;8851;Apartamento;Freguesia (Jacarepaguá);2;1;1;65;1200.0;550.0;100.0;18.46;Apartamento
8555;8852;Apartamento;Santa Teresa;2;0;1;65;2500.0;850.0;130.0;38.46;Apartamento
8556;8853;Apartamento;Botafogo;2;1;1;103;5700.0;1400.0;176.0;55.34;Apartamento
8557;8854;Apartamento;Laranjeiras;4;1;1;173;5000.0;1500.0;328.0;28.9;Apartamento
8558;8855;Apartamento;Leblon;3;2;1;140;5000.0;1750.0;490.0;35.71;Apartamento
8559;8856;Apartamento;Grajaú;1;0;0;68;1700.0;150.0;25.0;25.0;Apartamento
8560;8857;Apartamento;Barra da Tijuca;2;1;1;74;2300.0;1350.0;0.0;31.08;Apartamento
8561;8858;Apartamento;Lagoa;4;2;1;150;6000.0;1200.0;350.0;40.0;Apartamento
8562;8859;Apartamento;Rio Comprido;3;0;0;86;1800.0;530.0;76.0;20.93;Apartamento
8563;8861;Apartamento;Ipanema;3;1;1;114;4500.0;800.0;247.0;39.47;Apartamento
8564;8862;Apartamento;Grajaú;3;0;0;80;1600.0;600.0;240.0;20.0;Apartamento
8565;8863;Casa de Condomínio;Barra da Tijuca;5;4;4;400;7000.0;811.0;0.0;17.5;Casa
8566;8864;Apartamento;Ipanema;3;2;2;190;23000.0;2800.0;860.0;121.05;Apartamento
8567;8865;Apartamento;Copacabana;2;0;0;85;3000.0;988.0;106.0;35.29;Apartamento
8568;8866;Quitinete;Copacabana;1;0;1;40;4000.0;400.0;0.0;100.0;Apartamento
8569;8867;Apartamento;Copacabana;4;4;2;150;9800.0;2755.0;746.0;65.33;Apartamento
8570;8868;Apartamento;Jardim Botânico;2;1;1;80;3800.0;900.0;140.0;47.5;Apartamento
8571;8869;Apartamento;Tijuca;2;0;0;74;1200.0;797.0;0.0;16.22;Apartamento
8572;8870;Apartamento;Engenho de Dentro;2;1;0;46;800.0;503.0;135.0;17.39;Apartamento
8573;8871;Casa de Condomínio;São Conrado;4;4;4;640;28000.0;2400.0;1300.0;43.75;Casa
8574;8872;Apartamento;Recreio dos Bandeirantes;3;2;1;79;2400.0;944.0;155.0;30.38;Apartamento
8575;8873;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;800.0;307.0;14.0;14.55;Apartamento
8576;8874;Apartamento;Copacabana;3;0;0;79;4000.0;1253.0;0.0;50.63;Apartamento
8577;8875;Apartamento;Ipanema;2;1;0;70;4000.0;614.0;150.0;57.14;Apartamento
8578;8876;Casa de Vila;Paquetá;1;0;0;50;1100.0;0.0;7.0;22.0;Casa
8579;8877;Apartamento;Flamengo;2;0;0;97;2800.0;770.0;167.0;28.87;Apartamento
8580;8878;Quitinete;Centro;1;0;0;25;780.0;350.0;20.0;31.2;Apartamento
8581;8879;Apartamento;Botafogo;3;1;1;95;4200.0;1110.0;0.0;44.21;Apartamento
8582;8880;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2500.0;980.0;190.0;25.0;Apartamento
8583;8881;Apartamento;Flamengo;4;1;1;160;4900.0;2808.0;0.0;30.62;Apartamento
8584;8882;Apartamento;Campo Grande;2;1;1;58;600.0;300.0;0.0;10.34;Apartamento
8585;8883;Apartamento;Engenho Novo;2;2;0;59;1100.0;273.0;0.0;18.64;Apartamento
8586;8884;Apartamento;Freguesia (Jacarepaguá);3;2;2;94;2500.0;610.0;0.0;26.6;Apartamento
8587;8885;Apartamento;Barra da Tijuca;4;3;4;333;14000.0;4500.0;1313.0;42.04;Apartamento
8588;8886;Apartamento;Botafogo;3;2;1;130;4500.0;1478.0;0.0;34.62;Apartamento
8589;8887;Apartamento;Ipanema;3;1;1;104;8500.0;1169.0;3131.0;81.73;Apartamento
8590;8888;Apartamento;Copacabana;4;1;1;560;18000.0;3200.0;560.0;32.14;Apartamento
8591;8889;Apartamento;Tijuca;2;0;0;66;1900.0;500.0;82.0;28.79;Apartamento
8592;8890;Apartamento;Recreio dos Bandeirantes;2;1;2;90;1600.0;1350.0;200.0;17.78;Apartamento
8593;8891;Apartamento;Lagoa;2;2;1;140;5000.0;2500.0;0.0;35.71;Apartamento
8594;8892;Apartamento;Tijuca;2;0;0;70;2000.0;700.0;80.0;28.57;Apartamento
8595;8893;Apartamento;Barra da Tijuca;2;2;2;120;3800.0;2800.0;0.0;31.67;Apartamento
8596;8894;Apartamento;Campinho;2;1;0;45;850.0;250.0;0.0;18.89;Apartamento
8597;8895;Apartamento;Jardim Botânico;2;2;1;75;2900.0;1423.0;194.0;38.67;Apartamento
8598;8896;Apartamento;Ipanema;2;1;0;78;3600.0;644.0;128.0;46.15;Apartamento
8599;8897;Quitinete;Copacabana;1;0;0;28;1700.0;460.0;55.0;60.71;Apartamento
8600;8898;Apartamento;Cachambi;2;1;0;65;1000.0;800.0;15.0;15.38;Apartamento
8601;8899;Apartamento;Ipanema;3;1;1;145;8500.0;1600.0;0.0;58.62;Apartamento
8602;8900;Apartamento;Leblon;1;1;0;60;3600.0;728.0;0.0;60.0;Apartamento
8603;8901;Apartamento;Freguesia (Jacarepaguá);2;1;0;56;970.0;506.0;13.0;17.32;Apartamento
8604;8902;Apartamento;Ipanema;3;1;2;110;5300.0;1060.0;300.0;48.18;Apartamento
8605;8903;Apartamento;Vila Isabel;1;0;0;42;1250.0;385.0;25.0;29.76;Apartamento
8606;8904;Apartamento;Praça da Bandeira;1;0;0;22;800.0;130.0;25.0;36.36;Apartamento
8607;8906;Apartamento;Bonsucesso;2;0;0;60;1100.0;270.0;0.0;18.33;Apartamento
8608;8907;Apartamento;Tijuca;2;1;1;73;1800.0;902.0;0.0;24.66;Apartamento
8609;8908;Apartamento;Ipanema;3;1;1;130;9800.0;2280.0;0.0;75.38;Apartamento
8610;8909;Apartamento;Barra da Tijuca;3;2;1;120;3500.0;1577.0;3025.0;29.17;Apartamento
8611;8910;Apartamento;Urca;3;1;1;130;4800.0;2100.0;3000.0;36.92;Apartamento
8612;8912;Apartamento;Vila Isabel;2;1;0;58;1300.0;590.0;20.0;22.41;Apartamento
8613;8913;Casa;Campo Grande;2;3;0;80;1300.0;0.0;0.0;16.25;Casa
8614;8914;Apartamento;Ipanema;3;1;1;140;7500.0;2900.0;0.0;53.57;Apartamento
8615;8915;Apartamento;Leblon;2;1;1;70;6000.0;1200.0;180.0;85.71;Apartamento
8616;8916;Apartamento;Freguesia (Jacarepaguá);4;1;2;112;2400.0;648.0;0.0;21.43;Apartamento
8617;8917;Apartamento;Tijuca;4;1;1;140;2700.0;1227.0;287.0;19.29;Apartamento
8618;8918;Apartamento;Gávea;2;1;1;90;4600.0;900.0;0.0;51.11;Apartamento
8619;8919;Apartamento;Lagoa;3;2;2;117;6600.0;1712.0;0.0;56.41;Apartamento
8620;8920;Apartamento;Ipanema;2;2;2;75;5500.0;1900.0;253.0;73.33;Apartamento
8621;8921;Apartamento;Leblon;3;2;1;203;10000.0;3237.0;592.0;49.26;Apartamento
8622;8922;Casa de Condomínio;Barra da Tijuca;5;4;5;900;21000.0;1300.0;1600.0;23.33;Casa
8623;8923;Apartamento;Ipanema;3;1;1;115;6500.0;1700.0;230.0;56.52;Apartamento
8624;8924;Apartamento;Recreio dos Bandeirantes;3;2;1;104;2200.0;740.0;258.0;21.15;Apartamento
8625;8925;Apartamento;Ipanema;1;0;0;37;2500.0;550.0;134.0;67.57;Apartamento
8626;8926;Apartamento;Ipanema;3;1;1;300;7500.0;2750.0;0.0;25.0;Apartamento
8627;8927;Apartamento;Botafogo;1;0;0;24;1000.0;500.0;30.0;41.67;Apartamento
8628;8928;Apartamento;Copacabana;5;1;0;200;6000.0;1690.0;302.0;30.0;Apartamento
8629;8929;Apartamento;Méier;2;1;1;85;1850.0;480.0;35.0;21.76;Apartamento
8630;8930;Apartamento;Leblon;4;3;2;145;13000.0;2500.0;702.0;89.66;Apartamento
8631;8931;Apartamento;Flamengo;4;1;1;290;12500.0;1800.0;700.0;43.1;Apartamento
8632;8932;Apartamento;Recreio dos Bandeirantes;3;3;2;200;3500.0;630.0;620.0;17.5;Apartamento
8633;8933;Apartamento;Ipanema;1;0;0;27;1700.0;395.0;24.0;62.96;Apartamento
8634;8934;Apartamento;Recreio dos Bandeirantes;3;2;3;108;2500.0;1100.0;0.0;23.15;Apartamento
8635;8935;Apartamento;Barra da Tijuca;3;2;1;72;3200.0;1200.0;110.0;44.44;Apartamento
8636;8936;Apartamento;Barra da Tijuca;4;4;3;500;20000.0;8000.0;2000.0;40.0;Apartamento
8637;8937;Apartamento;Botafogo;3;1;1;130;3000.0;1100.0;190.0;23.08;Apartamento
8638;8938;Apartamento;Copacabana;2;0;0;70;2500.0;1176.0;0.0;35.71;Apartamento
8639;8939;Apartamento;Copacabana;2;0;0;75;2200.0;560.0;1000.0;29.33;Apartamento
8640;8940;Apartamento;Ipanema;4;2;1;240;23500.0;4000.0;1000.0;97.92;Apartamento
8641;8941;Apartamento;Ipanema;5;4;1;281;12000.0;3508.0;1035.0;42.7;Apartamento
8642;8942;Casa de Condomínio;Barra da Tijuca;5;5;2;400;12500.0;1907.0;0.0;31.25;Casa
8643;8943;Casa;Jardim Botânico;3;0;0;115;4500.0;0.0;229.0;39.13;Casa
8644;8944;Apartamento;Barra da Tijuca;4;4;4;435;25000.0;6960.0;1700.0;57.47;Apartamento
8645;8945;Apartamento;Tijuca;2;1;0;61;1400.0;471.0;50.0;22.95;Apartamento
8646;8946;Apartamento;São Conrado;1;2;1;60;1800.0;1170.0;60.0;30.0;Apartamento
8647;8948;Apartamento;Flamengo;4;2;2;500;23000.0;3000.0;1504.0;46.0;Apartamento
8648;8949;Apartamento;Tijuca;3;1;1;68;2400.0;1015.0;1152.0;35.29;Apartamento
8649;8950;Apartamento;Leblon;3;1;0;90;3700.0;980.0;320.0;41.11;Apartamento
8650;8951;Apartamento;Barra da Tijuca;3;2;1;120;4800.0;2550.0;650.0;40.0;Apartamento
8651;8952;Apartamento;Recreio dos Bandeirantes;2;2;1;109;2600.0;712.0;2464.0;23.85;Apartamento
8652;8953;Quitinete;Catete;1;0;0;24;1300.0;489.0;0.0;54.17;Apartamento
8653;8954;Apartamento;Barra da Tijuca;2;1;1;70;1600.0;960.0;0.0;22.86;Apartamento
8654;8955;Casa de Condomínio;Joá;4;3;2;300;10000.0;1630.0;650.0;33.33;Casa
8655;8956;Apartamento;Barra da Tijuca;3;2;1;107;3800.0;1668.0;346.0;35.51;Apartamento
8656;8958;Apartamento;Barra da Tijuca;4;2;1;160;5500.0;1600.0;600.0;34.38;Apartamento
8657;8959;Apartamento;Vila Isabel;2;2;1;70;1300.0;650.0;21.0;18.57;Apartamento
8658;8960;Casa;Senador Vasconcelos;1;0;0;50;500.0;0.0;0.0;10.0;Casa
8659;8961;Apartamento;Copacabana;1;0;0;35;1600.0;403.0;24.0;45.71;Apartamento
8660;8962;Casa de Condomínio;Barra da Tijuca;4;0;4;320;7000.0;500.0;1200.0;21.88;Casa
8661;8963;Apartamento;Botafogo;3;0;1;91;2300.0;305.0;166.0;25.27;Apartamento
8662;8964;Apartamento;Recreio dos Bandeirantes;3;2;2;149;2500.0;1300.0;1595.0;16.78;Apartamento
8663;8965;Apartamento;Barra da Tijuca;3;1;1;110;2700.0;1700.0;280.0;24.55;Apartamento
8664;8966;Apartamento;Flamengo;2;1;1;80;2600.0;1100.0;0.0;32.5;Apartamento
8665;8967;Casa de Condomínio;Itanhangá;8;4;5;965;20000.0;2200.0;1600.0;20.73;Casa
8666;8968;Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;220;5000.0;1500.0;3800.0;22.73;Casa
8667;8969;Apartamento;Barra da Tijuca;3;2;1;201;7200.0;3200.0;6840.0;35.82;Apartamento
8668;8970;Apartamento;São Conrado;3;3;2;250;11000.0;3000.0;2252.0;44.0;Apartamento
8669;8971;Apartamento;Copacabana;2;0;0;120;3900.0;500.0;100.0;32.5;Apartamento
8670;8972;Apartamento;Botafogo;1;0;0;70;1550.0;320.0;90.0;22.14;Apartamento
8671;8973;Apartamento;Botafogo;3;0;1;107;3500.0;1240.0;305.0;32.71;Apartamento
8672;8974;Apartamento;Leblon;4;1;1;150;9500.0;2100.0;400.0;63.33;Apartamento
8673;8975;Apartamento;Humaitá;2;0;0;70;2100.0;620.0;100.0;30.0;Apartamento
8674;8976;Casa;Centro;2;0;1;180;4200.0;0.0;0.0;23.33;Casa
8675;8977;Casa de Condomínio;Barra da Tijuca;4;2;4;266;9000.0;1500.0;0.0;33.83;Casa
8676;8978;Apartamento;Tijuca;2;1;1;80;3000.0;750.0;139.0;37.5;Apartamento
8677;8979;Apartamento;Botafogo;2;1;1;76;2950.0;945.0;156.0;38.82;Apartamento
8678;8980;Apartamento;Barra da Tijuca;3;1;1;90;2450.0;1466.0;166.0;27.22;Apartamento
8679;8981;Apartamento;Penha;2;1;0;60;800.0;280.0;0.0;13.33;Apartamento
8680;8982;Apartamento;Barra da Tijuca;3;2;1;74;2500.0;622.0;64.0;33.78;Apartamento
8681;8983;Casa de Condomínio;Barra da Tijuca;4;8;4;423;8000.0;1000.0;1200.0;18.91;Casa
8682;8984;Apartamento;Laranjeiras;4;1;2;280;7000.0;1870.0;557.0;25.0;Apartamento
8683;8985;Apartamento;Recreio dos Bandeirantes;3;1;1;83;1750.0;463.0;0.0;21.08;Apartamento
8684;8986;Apartamento;São Conrado;2;1;1;80;2900.0;660.0;0.0;36.25;Apartamento
8685;8987;Apartamento;Cachambi;3;3;2;186;2500.0;1000.0;260.0;13.44;Apartamento
8686;8988;Apartamento;Vila Isabel;2;1;0;120;2200.0;390.0;200.0;18.33;Apartamento
8687;8989;Apartamento;Recreio dos Bandeirantes;4;3;2;200;4500.0;700.0;834.0;22.5;Apartamento
8688;8990;Apartamento;Botafogo;3;1;1;108;5950.0;1446.0;289.0;55.09;Apartamento
8689;8991;Apartamento;Leblon;3;3;1;150;13000.0;2950.0;731.0;86.67;Apartamento
8690;8992;Quitinete;Centro;1;0;0;30;900.0;435.0;80.0;30.0;Apartamento
8691;8994;Apartamento;Leblon;2;2;1;94;7500.0;1800.0;320.0;79.79;Apartamento
8692;8995;Apartamento;Leme;4;2;2;350;6500.0;2600.0;600.0;18.57;Apartamento
8693;8996;Apartamento;Freguesia (Jacarepaguá);2;2;1;92;2500.0;733.0;135.0;27.17;Apartamento
8694;8997;Apartamento;Freguesia (Jacarepaguá);2;1;1;74;1900.0;695.0;100.0;25.68;Apartamento
8695;8998;Apartamento;Leblon;2;1;1;96;4950.0;1530.0;316.0;51.56;Apartamento
